+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: KEN2                                       Wed Jun 10 22:06:35 2020|
|-----------------------------------------------------------------------------|
|          north: 10674432.43287579    east:  977778.28195199                 |
|REGION    south:  9386262.60103682    west: -169427.68004663                 |
|          res:        499.87187887    res:      499.87187887                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__ken_go_v2_analysis in KEN2)                    |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|    #|description                                          |kilometers| cover|
|-----------------------------------------------------------------------------|
| 1571| . . . . . . . . . . . . . . . . . . . . . . . . . . |       282|  0.02|
| 1572| . . . . . . . . . . . . . . . . . . . . . . . . . . |       271|  0.02|
| 1573| . . . . . . . . . . . . . . . . . . . . . . . . . . |       262|  0.02|
| 1574| . . . . . . . . . . . . . . . . . . . . . . . . . . |       268|  0.02|
| 1575| . . . . . . . . . . . . . . . . . . . . . . . . . . |       268|  0.02|
| 1576| . . . . . . . . . . . . . . . . . . . . . . . . . . |       274|  0.02|
| 1577| . . . . . . . . . . . . . . . . . . . . . . . . . . |       262|  0.02|
| 1578| . . . . . . . . . . . . . . . . . . . . . . . . . . |       276|  0.02|
| 1579| . . . . . . . . . . . . . . . . . . . . . . . . . . |       267|  0.02|
| 1580| . . . . . . . . . . . . . . . . . . . . . . . . . . |       263|  0.02|
| 1581| . . . . . . . . . . . . . . . . . . . . . . . . . . |       274|  0.02|
| 1582| . . . . . . . . . . . . . . . . . . . . . . . . . . |       267|  0.02|
| 1583| . . . . . . . . . . . . . . . . . . . . . . . . . . |       266|  0.02|
| 1584| . . . . . . . . . . . . . . . . . . . . . . . . . . |       271|  0.02|
| 1585| . . . . . . . . . . . . . . . . . . . . . . . . . . |       268|  0.02|
| 1586| . . . . . . . . . . . . . . . . . . . . . . . . . . |       268|  0.02|
| 1587| . . . . . . . . . . . . . . . . . . . . . . . . . . |       262|  0.02|
| 1588| . . . . . . . . . . . . . . . . . . . . . . . . . . |       270|  0.02|
| 1589| . . . . . . . . . . . . . . . . . . . . . . . . . . |       274|  0.02|
| 1590| . . . . . . . . . . . . . . . . . . . . . . . . . . |       270|  0.02|
| 1591| . . . . . . . . . . . . . . . . . . . . . . . . . . |       275|  0.02|
| 1592| . . . . . . . . . . . . . . . . . . . . . . . . . . |       260|  0.02|
| 1593| . . . . . . . . . . . . . . . . . . . . . . . . . . |       266|  0.02|
| 1594| . . . . . . . . . . . . . . . . . . . . . . . . . . |       271|  0.02|
| 1595| . . . . . . . . . . . . . . . . . . . . . . . . . . |       261|  0.02|
| 1596| . . . . . . . . . . . . . . . . . . . . . . . . . . |       268|  0.02|
| 1597| . . . . . . . . . . . . . . . . . . . . . . . . . . |       268|  0.02|
| 1598| . . . . . . . . . . . . . . . . . . . . . . . . . . |       262|  0.02|
| 1599| . . . . . . . . . . . . . . . . . . . . . . . . . . |       271|  0.02|
| 1600| . . . . . . . . . . . . . . . . . . . . . . . . . . |       260|  0.02|
| 1601| . . . . . . . . . . . . . . . . . . . . . . . . . . |       269|  0.02|
| 1602| . . . . . . . . . . . . . . . . . . . . . . . . . . |       262|  0.02|
| 1603| . . . . . . . . . . . . . . . . . . . . . . . . . . |       265|  0.02|
| 1604| . . . . . . . . . . . . . . . . . . . . . . . . . . |       271|  0.02|
| 1605| . . . . . . . . . . . . . . . . . . . . . . . . . . |       265|  0.02|
| 1606| . . . . . . . . . . . . . . . . . . . . . . . . . . |       272|  0.02|
| 1607| . . . . . . . . . . . . . . . . . . . . . . . . . . |       268|  0.02|
| 1608| . . . . . . . . . . . . . . . . . . . . . . . . . . |       269|  0.02|
| 1609| . . . . . . . . . . . . . . . . . . . . . . . . . . |       258|  0.02|
| 1610| . . . . . . . . . . . . . . . . . . . . . . . . . . |       266|  0.02|
| 1611| . . . . . . . . . . . . . . . . . . . . . . . . . . |       260|  0.02|
| 1612| . . . . . . . . . . . . . . . . . . . . . . . . . . |       273|  0.02|
| 1613| . . . . . . . . . . . . . . . . . . . . . . . . . . |       260|  0.02|
| 1614| . . . . . . . . . . . . . . . . . . . . . . . . . . |       264|  0.02|
| 1615| . . . . . . . . . . . . . . . . . . . . . . . . . . |       263|  0.02|
| 1616| . . . . . . . . . . . . . . . . . . . . . . . . . . |       266|  0.02|
| 1617| . . . . . . . . . . . . . . . . . . . . . . . . . . |       261|  0.02|
| 1618| . . . . . . . . . . . . . . . . . . . . . . . . . . |       267|  0.02|
| 1619| . . . . . . . . . . . . . . . . . . . . . . . . . . |       267|  0.02|
| 1620| . . . . . . . . . . . . . . . . . . . . . . . . . . |       248|  0.02|
| 1621| . . . . . . . . . . . . . . . . . . . . . . . . . . |       267|  0.02|
| 1622| . . . . . . . . . . . . . . . . . . . . . . . . . . |       262|  0.02|
| 1623| . . . . . . . . . . . . . . . . . . . . . . . . . . |       265|  0.02|
| 1624| . . . . . . . . . . . . . . . . . . . . . . . . . . |       264|  0.02|
| 1625| . . . . . . . . . . . . . . . . . . . . . . . . . . |       255|  0.02|
| 1626| . . . . . . . . . . . . . . . . . . . . . . . . . . |       270|  0.02|
| 1627| . . . . . . . . . . . . . . . . . . . . . . . . . . |       264|  0.02|
| 1628| . . . . . . . . . . . . . . . . . . . . . . . . . . |       261|  0.02|
| 1629| . . . . . . . . . . . . . . . . . . . . . . . . . . |       263|  0.02|
| 1630| . . . . . . . . . . . . . . . . . . . . . . . . . . |       263|  0.02|
| 1631| . . . . . . . . . . . . . . . . . . . . . . . . . . |       262|  0.02|
| 1632| . . . . . . . . . . . . . . . . . . . . . . . . . . |       257|  0.02|
| 1633| . . . . . . . . . . . . . . . . . . . . . . . . . . |       270|  0.02|
| 1634| . . . . . . . . . . . . . . . . . . . . . . . . . . |       257|  0.02|
| 1635| . . . . . . . . . . . . . . . . . . . . . . . . . . |       266|  0.02|
| 1636| . . . . . . . . . . . . . . . . . . . . . . . . . . |       261|  0.02|
| 1637| . . . . . . . . . . . . . . . . . . . . . . . . . . |       264|  0.02|
| 1638| . . . . . . . . . . . . . . . . . . . . . . . . . . |       260|  0.02|
| 1639| . . . . . . . . . . . . . . . . . . . . . . . . . . |       260|  0.02|
| 1640| . . . . . . . . . . . . . . . . . . . . . . . . . . |       259|  0.02|
| 1641| . . . . . . . . . . . . . . . . . . . . . . . . . . |       261|  0.02|
| 1642| . . . . . . . . . . . . . . . . . . . . . . . . . . |       266|  0.02|
| 1643| . . . . . . . . . . . . . . . . . . . . . . . . . . |       256|  0.02|
| 1644| . . . . . . . . . . . . . . . . . . . . . . . . . . |       266|  0.02|
| 1645| . . . . . . . . . . . . . . . . . . . . . . . . . . |       247|  0.02|
| 1646| . . . . . . . . . . . . . . . . . . . . . . . . . . |       258|  0.02|
| 1647| . . . . . . . . . . . . . . . . . . . . . . . . . . |       258|  0.02|
| 1648| . . . . . . . . . . . . . . . . . . . . . . . . . . |       266|  0.02|
| 1649| . . . . . . . . . . . . . . . . . . . . . . . . . . |       263|  0.02|
| 1650| . . . . . . . . . . . . . . . . . . . . . . . . . . |       255|  0.02|
| 1651| . . . . . . . . . . . . . . . . . . . . . . . . . . |       258|  0.02|
| 1652| . . . . . . . . . . . . . . . . . . . . . . . . . . |       259|  0.02|
| 1653| . . . . . . . . . . . . . . . . . . . . . . . . . . |       254|  0.02|
| 1654| . . . . . . . . . . . . . . . . . . . . . . . . . . |       264|  0.02|
| 1655| . . . . . . . . . . . . . . . . . . . . . . . . . . |       250|  0.02|
| 1656| . . . . . . . . . . . . . . . . . . . . . . . . . . |       259|  0.02|
| 1657| . . . . . . . . . . . . . . . . . . . . . . . . . . |       252|  0.02|
| 1658| . . . . . . . . . . . . . . . . . . . . . . . . . . |       260|  0.02|
| 1659| . . . . . . . . . . . . . . . . . . . . . . . . . . |       253|  0.02|
| 1660| . . . . . . . . . . . . . . . . . . . . . . . . . . |       252|  0.02|
| 1661| . . . . . . . . . . . . . . . . . . . . . . . . . . |       261|  0.02|
| 1662| . . . . . . . . . . . . . . . . . . . . . . . . . . |       252|  0.02|
| 1663| . . . . . . . . . . . . . . . . . . . . . . . . . . |       256|  0.02|
| 1664| . . . . . . . . . . . . . . . . . . . . . . . . . . |       258|  0.02|
| 1665| . . . . . . . . . . . . . . . . . . . . . . . . . . |       257|  0.02|
| 1666| . . . . . . . . . . . . . . . . . . . . . . . . . . |       262|  0.02|
| 1667| . . . . . . . . . . . . . . . . . . . . . . . . . . |       249|  0.02|
| 1668| . . . . . . . . . . . . . . . . . . . . . . . . . . |       257|  0.02|
| 1669| . . . . . . . . . . . . . . . . . . . . . . . . . . |       252|  0.02|
| 1670| . . . . . . . . . . . . . . . . . . . . . . . . . . |       266|  0.02|
| 1671| . . . . . . . . . . . . . . . . . . . . . . . . . . |       251|  0.02|
| 1672| . . . . . . . . . . . . . . . . . . . . . . . . . . |       256|  0.02|
| 1673| . . . . . . . . . . . . . . . . . . . . . . . . . . |       254|  0.02|
| 1674| . . . . . . . . . . . . . . . . . . . . . . . . . . |       255|  0.02|
| 1675| . . . . . . . . . . . . . . . . . . . . . . . . . . |       248|  0.02|
| 1676| . . . . . . . . . . . . . . . . . . . . . . . . . . |       256|  0.02|
| 1677| . . . . . . . . . . . . . . . . . . . . . . . . . . |       255|  0.02|
| 1678| . . . . . . . . . . . . . . . . . . . . . . . . . . |       254|  0.02|
| 1679| . . . . . . . . . . . . . . . . . . . . . . . . . . |       257|  0.02|
| 1680| . . . . . . . . . . . . . . . . . . . . . . . . . . |       249|  0.02|
| 1681| . . . . . . . . . . . . . . . . . . . . . . . . . . |       253|  0.02|
| 1682| . . . . . . . . . . . . . . . . . . . . . . . . . . |       261|  0.02|
| 1683| . . . . . . . . . . . . . . . . . . . . . . . . . . |       255|  0.02|
| 1684| . . . . . . . . . . . . . . . . . . . . . . . . . . |       258|  0.02|
| 1685| . . . . . . . . . . . . . . . . . . . . . . . . . . |       242|  0.02|
| 1686| . . . . . . . . . . . . . . . . . . . . . . . . . . |       263|  0.02|
| 1687| . . . . . . . . . . . . . . . . . . . . . . . . . . |       246|  0.02|
| 1688| . . . . . . . . . . . . . . . . . . . . . . . . . . |       255|  0.02|
| 1689| . . . . . . . . . . . . . . . . . . . . . . . . . . |       260|  0.02|
| 1690| . . . . . . . . . . . . . . . . . . . . . . . . . . |       245|  0.02|
| 1691| . . . . . . . . . . . . . . . . . . . . . . . . . . |       252|  0.02|
| 1692| . . . . . . . . . . . . . . . . . . . . . . . . . . |       254|  0.02|
| 1693| . . . . . . . . . . . . . . . . . . . . . . . . . . |       254|  0.02|
| 1694| . . . . . . . . . . . . . . . . . . . . . . . . . . |       248|  0.02|
| 1695| . . . . . . . . . . . . . . . . . . . . . . . . . . |       249|  0.02|
| 1696| . . . . . . . . . . . . . . . . . . . . . . . . . . |       253|  0.02|
| 1697| . . . . . . . . . . . . . . . . . . . . . . . . . . |       246|  0.02|
| 1698| . . . . . . . . . . . . . . . . . . . . . . . . . . |       255|  0.02|
| 1699| . . . . . . . . . . . . . . . . . . . . . . . . . . |       243|  0.02|
| 1700| . . . . . . . . . . . . . . . . . . . . . . . . . . |       260|  0.02|
| 1701| . . . . . . . . . . . . . . . . . . . . . . . . . . |       242|  0.02|
| 1702| . . . . . . . . . . . . . . . . . . . . . . . . . . |       252|  0.02|
| 1703| . . . . . . . . . . . . . . . . . . . . . . . . . . |       259|  0.02|
| 1704| . . . . . . . . . . . . . . . . . . . . . . . . . . |       242|  0.02|
| 1705| . . . . . . . . . . . . . . . . . . . . . . . . . . |       256|  0.02|
| 1706| . . . . . . . . . . . . . . . . . . . . . . . . . . |       248|  0.02|
| 1707| . . . . . . . . . . . . . . . . . . . . . . . . . . |       249|  0.02|
| 1708| . . . . . . . . . . . . . . . . . . . . . . . . . . |       245|  0.02|
| 1709| . . . . . . . . . . . . . . . . . . . . . . . . . . |       257|  0.02|
| 1710| . . . . . . . . . . . . . . . . . . . . . . . . . . |       253|  0.02|
| 1711| . . . . . . . . . . . . . . . . . . . . . . . . . . |       243|  0.02|
| 1712| . . . . . . . . . . . . . . . . . . . . . . . . . . |       245|  0.02|
| 1713| . . . . . . . . . . . . . . . . . . . . . . . . . . |       247|  0.02|
| 1714| . . . . . . . . . . . . . . . . . . . . . . . . . . |       249|  0.02|
| 1715| . . . . . . . . . . . . . . . . . . . . . . . . . . |       245|  0.02|
| 1716| . . . . . . . . . . . . . . . . . . . . . . . . . . |       252|  0.02|
| 1717| . . . . . . . . . . . . . . . . . . . . . . . . . . |       240|  0.02|
| 1718| . . . . . . . . . . . . . . . . . . . . . . . . . . |       251|  0.02|
| 1719| . . . . . . . . . . . . . . . . . . . . . . . . . . |       242|  0.02|
| 1720| . . . . . . . . . . . . . . . . . . . . . . . . . . |       249|  0.02|
| 1721| . . . . . . . . . . . . . . . . . . . . . . . . . . |       245|  0.02|
| 1722| . . . . . . . . . . . . . . . . . . . . . . . . . . |       248|  0.02|
| 1723| . . . . . . . . . . . . . . . . . . . . . . . . . . |       236|  0.02|
| 1724| . . . . . . . . . . . . . . . . . . . . . . . . . . |       258|  0.02|
| 1725| . . . . . . . . . . . . . . . . . . . . . . . . . . |       239|  0.02|
| 1726| . . . . . . . . . . . . . . . . . . . . . . . . . . |       247|  0.02|
| 1727| . . . . . . . . . . . . . . . . . . . . . . . . . . |       236|  0.02|
| 1728| . . . . . . . . . . . . . . . . . . . . . . . . . . |       234|  0.02|
| 1729| . . . . . . . . . . . . . . . . . . . . . . . . . . |       245|  0.02|
| 1730| . . . . . . . . . . . . . . . . . . . . . . . . . . |       243|  0.02|
| 1731| . . . . . . . . . . . . . . . . . . . . . . . . . . |       249|  0.02|
| 1732| . . . . . . . . . . . . . . . . . . . . . . . . . . |       246|  0.02|
| 1733| . . . . . . . . . . . . . . . . . . . . . . . . . . |       239|  0.02|
| 1734| . . . . . . . . . . . . . . . . . . . . . . . . . . |       240|  0.02|
| 1735| . . . . . . . . . . . . . . . . . . . . . . . . . . |       241|  0.02|
| 1736| . . . . . . . . . . . . . . . . . . . . . . . . . . |       247|  0.02|
| 1737| . . . . . . . . . . . . . . . . . . . . . . . . . . |       239|  0.02|
| 1738| . . . . . . . . . . . . . . . . . . . . . . . . . . |       236|  0.02|
| 1739| . . . . . . . . . . . . . . . . . . . . . . . . . . |       243|  0.02|
| 1740| . . . . . . . . . . . . . . . . . . . . . . . . . . |       241|  0.02|
| 1741| . . . . . . . . . . . . . . . . . . . . . . . . . . |       238|  0.02|
| 1742| . . . . . . . . . . . . . . . . . . . . . . . . . . |       251|  0.02|
| 1743| . . . . . . . . . . . . . . . . . . . . . . . . . . |       238|  0.02|
| 1744| . . . . . . . . . . . . . . . . . . . . . . . . . . |       247|  0.02|
| 1745| . . . . . . . . . . . . . . . . . . . . . . . . . . |       228|  0.02|
| 1746| . . . . . . . . . . . . . . . . . . . . . . . . . . |       246|  0.02|
| 1747| . . . . . . . . . . . . . . . . . . . . . . . . . . |       238|  0.02|
| 1748| . . . . . . . . . . . . . . . . . . . . . . . . . . |       246|  0.02|
| 1749| . . . . . . . . . . . . . . . . . . . . . . . . . . |       241|  0.02|
| 1750| . . . . . . . . . . . . . . . . . . . . . . . . . . |       234|  0.02|
| 1751| . . . . . . . . . . . . . . . . . . . . . . . . . . |       235|  0.02|
| 1752| . . . . . . . . . . . . . . . . . . . . . . . . . . |       234|  0.02|
| 1753| . . . . . . . . . . . . . . . . . . . . . . . . . . |       243|  0.02|
| 1754| . . . . . . . . . . . . . . . . . . . . . . . . . . |       241|  0.02|
| 1755| . . . . . . . . . . . . . . . . . . . . . . . . . . |       239|  0.02|
| 1756| . . . . . . . . . . . . . . . . . . . . . . . . . . |       244|  0.02|
| 1757| . . . . . . . . . . . . . . . . . . . . . . . . . . |       233|  0.02|
| 1758| . . . . . . . . . . . . . . . . . . . . . . . . . . |       242|  0.02|
| 1759| . . . . . . . . . . . . . . . . . . . . . . . . . . |       232|  0.02|
| 1760| . . . . . . . . . . . . . . . . . . . . . . . . . . |       236|  0.02|
| 1761| . . . . . . . . . . . . . . . . . . . . . . . . . . |       243|  0.02|
| 1762| . . . . . . . . . . . . . . . . . . . . . . . . . . |       231|  0.02|
| 1763| . . . . . . . . . . . . . . . . . . . . . . . . . . |       237|  0.02|
| 1764| . . . . . . . . . . . . . . . . . . . . . . . . . . |       232|  0.02|
| 1765| . . . . . . . . . . . . . . . . . . . . . . . . . . |       241|  0.02|
| 1766| . . . . . . . . . . . . . . . . . . . . . . . . . . |       237|  0.02|
| 1767| . . . . . . . . . . . . . . . . . . . . . . . . . . |       248|  0.02|
| 1768| . . . . . . . . . . . . . . . . . . . . . . . . . . |       232|  0.02|
| 1769| . . . . . . . . . . . . . . . . . . . . . . . . . . |       236|  0.02|
| 1770| . . . . . . . . . . . . . . . . . . . . . . . . . . |       237|  0.02|
| 1771| . . . . . . . . . . . . . . . . . . . . . . . . . . |       230|  0.02|
| 1772| . . . . . . . . . . . . . . . . . . . . . . . . . . |       244|  0.02|
| 1773| . . . . . . . . . . . . . . . . . . . . . . . . . . |       230|  0.02|
| 1774| . . . . . . . . . . . . . . . . . . . . . . . . . . |       241|  0.02|
| 1775| . . . . . . . . . . . . . . . . . . . . . . . . . . |       232|  0.02|
| 1776| . . . . . . . . . . . . . . . . . . . . . . . . . . |       239|  0.02|
| 1777| . . . . . . . . . . . . . . . . . . . . . . . . . . |       247|  0.02|
| 1778| . . . . . . . . . . . . . . . . . . . . . . . . . . |       227|  0.02|
| 1779| . . . . . . . . . . . . . . . . . . . . . . . . . . |       239|  0.02|
| 1780| . . . . . . . . . . . . . . . . . . . . . . . . . . |       234|  0.02|
| 1781| . . . . . . . . . . . . . . . . . . . . . . . . . . |       240|  0.02|
| 1782| . . . . . . . . . . . . . . . . . . . . . . . . . . |       240|  0.02|
| 1783| . . . . . . . . . . . . . . . . . . . . . . . . . . |       235|  0.02|
| 1784| . . . . . . . . . . . . . . . . . . . . . . . . . . |       233|  0.02|
| 1785| . . . . . . . . . . . . . . . . . . . . . . . . . . |       238|  0.02|
| 1786| . . . . . . . . . . . . . . . . . . . . . . . . . . |       233|  0.02|
| 1787| . . . . . . . . . . . . . . . . . . . . . . . . . . |       237|  0.02|
| 1788| . . . . . . . . . . . . . . . . . . . . . . . . . . |       235|  0.02|
| 1789| . . . . . . . . . . . . . . . . . . . . . . . . . . |       238|  0.02|
| 1790| . . . . . . . . . . . . . . . . . . . . . . . . . . |       245|  0.02|
| 1791| . . . . . . . . . . . . . . . . . . . . . . . . . . |       233|  0.02|
| 1792| . . . . . . . . . . . . . . . . . . . . . . . . . . |       235|  0.02|
| 1793| . . . . . . . . . . . . . . . . . . . . . . . . . . |       234|  0.02|
| 1794| . . . . . . . . . . . . . . . . . . . . . . . . . . |       235|  0.02|
| 1795| . . . . . . . . . . . . . . . . . . . . . . . . . . |       234|  0.02|
| 1796| . . . . . . . . . . . . . . . . . . . . . . . . . . |       234|  0.02|
| 1797| . . . . . . . . . . . . . . . . . . . . . . . . . . |       241|  0.02|
| 1798| . . . . . . . . . . . . . . . . . . . . . . . . . . |       235|  0.02|
| 1799| . . . . . . . . . . . . . . . . . . . . . . . . . . |       246|  0.02|
| 1800| . . . . . . . . . . . . . . . . . . . . . . . . . . |       230|  0.02|
